Date,Time,SystemSetting,SystemMode,CalendarEvent,ProgramMode,CoolSetTemp,HeatSetTemp,CurrentTemp,CurrentHumidity,OutdoorTemp,WindSpeed,CoolStage1,HeatStage1,Fan,DMOffset,ThermostatTemperature,ThermostatHumidity,ThermostatMotion,Haiti,Haiti2
2016-03-09,08:20:00,heat,heatStage1On,(SmartRecovery),Sleep,80,67,69.9,31,37.4,0,0,300,0,,69.9,31,1,66,0,
2016-03-09,08:25:00,heat,heatStage1On,(SmartRecovery),Sleep,80,67,70.4,31,37.4,0,0,300,0,,70.4,31,0,66.3,1,
2016-03-09,08:30:00,heat,heatStage1On,(SmartRecovery),Sleep,80,67,70.8,31,37.9,7,0,300,0,,70.8,31,0,66.6,1,
2016-03-09,08:35:00,heat,heatStage1On,(SmartRecovery),Sleep,80,67,71.2,31,37.9,7,0,300,0,,71.2,31,0,66.7,1,
2016-03-09,08:40:00,heat,heatOff,(SmartRecovery),Sleep,80,67,71.5,31,37.9,7,0,0,210,,71.5,31,0,67,0,
2016-03-09,08:45:00,heat,heatOff,,Sleep,80,67,71.6,31,37.9,7,0,0,0,,71.6,31,1,67.3,1,
2016-03-09,08:50:00,heat,heatOff,,Sleep,80,67,71.3,31,37.9,7,0,0,0,,71.3,31,0,67.4,1,
2016-03-09,08:55:00,heat,heatOff,,Sleep,80,67,71,31,37.9,7,0,0,0,,71,31,0,67.2,1,
2016-03-09,09:00:00,heat,heatOff,,Sleep,80,67,70.7,31,37.9,7,0,105,0,,70.7,31,0,67.2,0,
2016-03-09,09:05:00,heat,heatStage1On,(SmartRecovery),Sleep,80,67,70.9,31,37.9,7,0,300,0,,70.9,31,0,67,0,
2016-03-09,09:10:00,heat,heatStage1On,(SmartRecovery),Sleep,80,67,71.4,31,37.9,7,0,300,0,,71.4,31,1,67,1,
2016-03-09,09:15:00,heat,heatStage1On,(SmartRecovery),Sleep,80,67,71.9,32,37.9,7,0,300,0,,71.9,32,1,67.1,1,
2016-03-09,09:20:00,heat,heatStage1On,(SmartRecovery),Sleep,80,67,72.5,32,37.9,7,0,75,210,,72.5,32,0,67.2,0,
2016-03-09,09:25:00,heat,heatOff,,Sleep,79.3,69.1,72.9,31,37.9,7,0,0,0,,72.9,31,0,67.3,0,
2016-03-09,09:30:00,heat,heatOff,,Home,78,73,72.8,31,42.6,8,0,0,0,,72.8,31,0,67.6,0,
2016-03-09,09:35:00,heat,heatOff,,Home,78,73,72.6,31,42.6,8,0,0,0,,72.6,31,0,67.6,0,
2016-03-09,09:40:00,heat,heatOff,,Home,78,73,72.5,31,42.6,8,0,270,0,,72.5,31,0,67.6,0,
2016-03-09,09:45:00,heat,heatStage1On,,Home,78,73,72.8,31,42.6,8,0,45,210,,72.8,31,0,67.6,0,
2016-03-09,09:50:00,heat,heatOff,,Home,78,73,73.1,31,42.6,8,0,0,0,,73.1,31,0,67.6,0,
2016-03-09,09:55:00,heat,heatOff,,Home,78,73,73.1,31,42.6,8,0,0,0,,73.1,31,1,67.9,0,
2016-03-09,10:00:00,heat,heatOff,,Home,78,73,73,31,44,8,0,0,0,,73,31,0,67.6,0,
2016-03-09,10:05:00,heat,heatOff,,Home,78,73,73,31,44,8,0,0,0,,73,31,0,67.6,0,
2016-03-09,10:10:00,heat,heatOff,,Home,78,73,73,31,44,8,0,0,0,,73,31,0,67.6,1,
2016-03-09,10:15:00,heat,heatOff,,Home,78,73,73.1,30,44,8,0,0,0,,73.1,30,0,67.6,1,
2016-03-09,10:20:00,heat,heatOff,,Home,78,73,73.2,30,44,8,0,0,0,,73.2,30,0,67.6,0,
2016-03-09,10:25:00,heat,heatOff,,Home,78,73,73.2,30,44,8,0,0,0,,73.2,30,0,67.6,0,
2016-03-09,10:30:00,heat,heatOff,,Home,78,73,73.1,30,46,3,0,0,0,,73.1,30,0,67.4,0,
2016-03-09,10:35:00,heat,heatOff,,Home,78,73,73.1,31,46,3,0,0,0,,73.1,31,0,67.4,0,
2016-03-09,10:40:00,heat,heatOff,,Home,78,73,73.1,31,46,3,0,0,0,,73.1,31,0,67.4,0,
2016-03-09,10:45:00,heat,heatOff,,Home,78,73,73,31,46,3,0,0,0,,73,31,0,67.2,0,
2016-03-09,10:50:00,heat,heatOff,,Home,78,73,72.8,30,46,3,0,0,0,,72.8,30,0,67.2,0,
2016-03-09,10:55:00,heat,heatOff,,Home,78,73,72.7,30,46,3,0,0,0,,72.7,30,0,67.2,0,
2016-03-09,11:00:00,heat,heatOff,,Home,78,73,72.6,30,47.8,3,0,0,0,,72.6,30,0,67.2,0,
2016-03-09,11:05:00,heat,heatOff,,Home,78,73,72.6,30,47.8,3,0,0,0,,72.6,30,0,67.2,0,
2016-03-09,11:10:00,heat,heatOff,,Home,78,73,72.6,30,47.8,3,0,285,0,,72.6,30,0,67.1,0,
2016-03-09,11:15:00,heat,heatStage1On,,Home,78,73,72.9,30,47.8,3,0,30,210,,72.9,30,0,67,0,
2016-03-09,11:20:00,heat,heatOff,,Home,78,73,73.2,30,47.8,3,0,0,0,,73.2,30,0,67.2,0,
2016-03-09,11:25:00,heat,heatOff,,Home,78,73,73.2,30,47.8,3,0,0,0,,73.2,30,0,67.4,0,
2016-03-09,11:30:00,heat,heatOff,,Home,78,73,73,30,48.5,3,0,0,0,,73,30,0,67.5,0,
2016-03-09,11:35:00,heat,heatOff,,Home,78,73,72.8,30,48.5,3,0,0,0,,72.8,30,0,67.4,0,
2016-03-09,11:40:00,heat,heatOff,,Home,78,73,72.7,30,48.5,3,0,0,0,,72.7,30,0,67.3,0,
2016-03-09,11:45:00,heat,heatOff,,Home,78,73,72.6,30,48.5,3,0,0,0,,72.6,30,0,67.2,0,
2016-03-09,11:50:00,heat,heatOff,,Home,78,73,72.5,30,48.5,3,0,255,0,,72.5,30,0,67.2,0,
2016-03-09,11:55:00,heat,heatStage1On,,Home,78,73,72.8,30,48.5,3,0,75,210,,72.8,30,0,67.2,0,
2016-03-09,12:00:00,heat,heatOff,,Home,78,73,73.2,30,48.9,3,0,0,0,,73.2,30,0,67.5,0,
2016-03-09,12:05:00,heat,heatOff,,Home,78,73,73.2,31,48.9,3,0,0,0,,73.2,31,0,67.4,1,
2016-03-09,12:10:00,heat,heatOff,,Home,78,73,73,31,48.9,3,0,0,0,,73,31,0,67.4,1,
2016-03-09,12:15:00,heat,heatOff,,Home,78,73,72.8,31,48.9,3,0,0,0,,72.8,31,0,67.2,0,
2016-03-09,12:20:00,heat,heatOff,,Home,78,73,72.7,31,48.9,3,0,0,0,,72.7,31,0,67.2,0,
2016-03-09,12:25:00,heat,heatOff,,Home,78,73,72.6,31,48.9,3,0,0,0,,72.6,31,0,67.2,0,
2016-03-09,12:30:00,heat,heatOff,,Home,78,73,72.5,31,50,5,0,45,0,,72.5,31,0,67.2,0,
2016-03-09,12:35:00,heat,heatStage1On,,Home,78,73,72.6,31,50,5,0,270,30,,72.6,31,0,67.2,0,
2016-03-09,12:40:00,heat,heatOff,,Home,78,73,73,31,50,5,0,0,180,,73,31,0,67.2,1,
2016-03-09,12:45:00,heat,heatOff,,Home,78,73,73.2,31,50,5,0,0,0,,73.2,31,0,67.4,1,
2016-03-09,12:50:00,heat,heatOff,,Home,78,73,73.3,31,50,5,0,0,0,,73.3,31,0,67.6,1,
2016-03-09,12:55:00,heat,heatOff,,Home,78,73,73.1,31,50,5,0,0,0,,73.1,31,0,67.4,0,
2016-03-09,13:00:00,heat,heatOff,,Home,78,73,73,31,50.3,4,0,0,0,,73,31,0,67.4,0,
2016-03-09,13:05:00,heat,heatOff,,Home,78,73,73,31,50.3,4,0,0,0,,73,31,0,67.4,0,
2016-03-09,13:10:00,heat,heatOff,,Home,78,73,73,31,50.3,4,0,0,0,,73,31,0,67.2,0,
2016-03-09,13:15:00,heat,heatOff,,Home,78,73,73,31,50.3,4,0,0,0,,73,31,0,67.2,0,
2016-03-09,13:20:00,heat,heatOff,,Home,78,73,72.9,31,50.3,4,0,0,0,,72.9,31,0,67.2,0,
2016-03-09,13:25:00,heat,heatOff,,Home,78,73,72.9,31,50.3,4,0,0,0,,72.9,31,0,67,0,
2016-03-09,13:30:00,heat,heatOff,,Home,78,73,72.8,31,51.4,7,0,0,0,,72.8,31,0,67,0,
2016-03-09,13:35:00,heat,heatOff,,Home,78,73,72.8,31,51.4,7,0,0,30,,72.8,31,1,67,0,
2016-03-09,13:40:00,heat,heatOff,,Home,78,73,72.8,32,51.4,7,0,0,270,,72.8,32,0,67,0,
2016-03-09,13:45:00,heat,heatOff,,Home,78,73,72.8,31,51.4,7,0,0,0,,72.8,31,0,67,0,
2016-03-09,13:50:00,heat,heatOff,,Home,78,73,72.8,31,51.4,7,0,0,0,,72.8,31,1,67,0,
2016-03-09,13:55:00,heat,heatOff,,Home,78,73,72.7,31,51.4,7,0,0,0,,72.7,31,1,66.8,0,
2016-03-09,14:00:00,heat,heatOff,,Home,78,73,72.6,31,51.8,7,0,0,0,,72.6,31,0,66.8,0,
2016-03-09,14:05:00,heat,heatOff,,Home,78,73,72.5,31,51.8,7,0,135,0,,72.5,31,0,66.8,0,
2016-03-09,14:10:00,heat,heatStage1On,,Home,78,73,72.7,31,51.8,7,0,180,120,,72.7,31,1,66.8,0,
2016-03-09,14:15:00,heat,heatOff,,Home,78,73,73.3,31,51.8,7,0,0,90,,73.3,31,1,66.8,0,
2016-03-09,14:20:00,heat,heatOff,,Home,78,73,73.3,31,51.8,7,0,0,0,,73.3,31,0,67.2,0,
2016-03-09,14:25:00,heat,heatOff,,Home,78,73,73.1,31,51.8,7,0,0,0,,73.1,31,0,67.2,0,
2016-03-09,14:30:00,heat,heatOff,,Home,78,73,73,32,52.8,5,0,0,0,,73,32,0,67.2,0,
2016-03-09,14:35:00,heat,heatOff,,Home,78,73,72.9,32,52.8,5,0,0,0,,72.9,32,1,67.1,0,
2016-03-09,14:40:00,heat,heatOff,,Home,78,73,72.8,32,52.8,5,0,0,0,,72.8,32,0,67,0,
2016-03-09,14:45:00,heat,heatOff,,Home,78,73,72.6,32,52.8,5,0,0,0,,72.6,32,0,67,0,
2016-03-09,14:50:00,heat,heatOff,,Home,78,73,72.6,32,52.8,5,0,0,0,,72.6,32,0,67,0,
2016-03-09,14:55:00,heat,heatOff,,Home,78,73,72.6,32,52.8,5,0,0,0,,72.6,32,1,67,1,
2016-03-09,15:00:00,heat,heatOff,,Home,78,73,72.8,32,52.6,6,0,0,0,,72.8,32,1,67.1,1,
2016-03-09,15:05:00,heat,heatOff,,Home,78,73,72.9,31,52.6,6,0,0,0,,72.9,31,0,67,1,
2016-03-09,15:10:00,heat,heatOff,,Home,78,73,73,31,52.6,6,0,0,0,,73,31,0,67,0,
2016-03-09,15:15:00,heat,heatOff,,Home,78,73,72.9,31,52.6,6,0,0,0,,72.9,31,0,67,0,
2016-03-09,15:20:00,heat,heatOff,,Home,78,73,72.9,31,52.6,6,0,0,0,,72.9,31,0,67,0,
2016-03-09,15:25:00,heat,heatOff,,Home,78,73,72.8,31,52.6,6,0,0,0,,72.8,31,0,67,0,
2016-03-09,15:30:00,heat,heatOff,,Home,78,73,72.7,31,52.1,0,0,0,0,,72.7,31,0,67,0,
2016-03-09,15:35:00,heat,heatOff,,Home,78,73,72.7,31,52.1,0,0,0,30,,72.7,31,0,66.8,0,
2016-03-09,15:40:00,heat,heatOff,,Home,78,73,72.7,31,52.1,0,0,0,270,,72.7,31,0,66.8,0,
2016-03-09,15:45:00,heat,heatOff,,Home,78,73,72.7,31,52.1,0,0,0,0,,72.7,31,0,66.8,0,
2016-03-09,15:50:00,heat,heatOff,,Home,78,73,72.6,31,52.1,0,0,0,0,,72.6,31,0,66.8,0,
2016-03-09,15:55:00,heat,heatOff,,Home,78,73,72.4,31,52.1,0,0,270,0,,72.4,31,0,66.8,0,
2016-03-09,16:00:00,heat,heatStage1On,,Home,78,73,72.7,31,52.1,0,0,90,210,,72.7,31,0,66.8,0,
2016-03-09,16:05:00,heat,heatOff,,Home,78,73,73.2,31,52.1,0,0,0,0,,73.2,31,0,67.1,0,
2016-03-09,16:10:00,heat,heatOff,,Home,78,73,73.1,31,52.1,0,0,0,0,,73.1,31,0,67.3,0,
2016-03-09,16:15:00,heat,heatOff,,Home,78,73,72.8,32,52.1,0,0,0,0,,72.8,32,0,67.4,0,
2016-03-09,16:20:00,heat,heatOff,,Home,78,73,72.6,32,52.1,0,0,45,0,,72.6,32,0,67.4,0,
2016-03-09,16:25:00,heat,heatStage1On,,Home,78,73,72.5,32,52.1,0,0,270,30,,72.5,32,0,67.4,0,
2016-03-09,16:30:00,heat,heatOff,,Home,78,73,73,31,52.1,0,0,0,180,,73,31,0,67.4,0,
2016-03-09,16:35:00,heat,heatOff,,Home,78,73,73.3,31,52.1,0,0,0,0,,73.3,31,0,67.6,0,
2016-03-09,16:40:00,heat,heatOff,,Home,78,73,73.1,32,52.1,0,0,0,0,,73.1,32,0,67.7,0,
2016-03-09,16:45:00,heat,heatOff,,Home,78,73,72.8,32,52.1,0,0,0,0,,72.8,32,0,67.6,0,
2016-03-09,16:50:00,heat,heatOff,,Home,78,73,72.7,32,52.1,0,0,0,0,,72.7,32,0,67.6,0,
2016-03-09,16:55:00,heat,heatOff,,Home,78,73,72.1,32,52.1,0,0,255,0,,72.1,32,0,67.6,0,
2016-03-09,17:00:00,heat,heatStage1On,,Home,78,73,72.5,32,50.3,7,0,180,120,,72.5,32,0,67,1,
2016-03-09,17:05:00,heat,heatOff,,Home,78,73,73.3,31,50.3,7,0,0,90,,73.3,31,1,67.2,0,
2016-03-09,17:10:00,heat,heatOff,,Home,78,73,73.4,31,50.3,7,0,0,0,,73.4,31,1,67.6,1,
2016-03-09,17:15:00,heat,heatOff,,Home,78,73,73.1,31,50.3,7,0,0,0,,73.1,31,0,67.6,1,
2016-03-09,17:20:00,heat,heatOff,,Home,78,73,72.9,32,50.3,7,0,0,0,,72.9,32,1,67.7,0,
2016-03-09,17:25:00,heat,heatOff,,Home,78,73,72.8,33,50.3,7,0,0,0,,72.8,33,0,67.7,1,
2016-03-09,17:30:00,heat,heatOff,,Home,78,73,72.6,32,49.1,3,0,0,0,,72.6,32,1,67.7,1,
2016-03-09,17:35:00,heat,heatOff,,Home,78,73,72.6,32,49.1,3,0,0,0,,72.6,32,0,67.7,0,
2016-03-09,17:40:00,heat,heatOff,,Home,78,73,72.5,32,49.1,3,0,270,0,,72.5,32,1,67.7,0,
2016-03-09,17:45:00,heat,heatStage1On,,Home,78,73,73,32,49.1,3,0,45,210,,73,32,0,67.7,0,
2016-03-09,17:50:00,heat,heatOff,,Home,78,73,73.4,32,49.1,3,0,0,0,,73.4,32,0,67.9,0,
2016-03-09,17:55:00,heat,heatOff,,Home,78,73,73.2,32,49.1,3,0,0,0,,73.2,32,0,68,0,
2016-03-09,18:00:00,heat,heatOff,,Home,78,73,73,32,48.5,3,0,0,0,,73,32,1,67.9,0,
2016-03-09,18:05:00,heat,heatOff,,Home,78,73,72.8,32,48.5,3,0,0,0,,72.8,32,1,67.8,0,
2016-03-09,18:10:00,heat,heatOff,,Home,78,73,72.8,32,48.5,3,0,0,0,,72.8,32,0,67.7,0,
2016-03-09,18:15:00,heat,heatOff,,Home,78,73,72.7,32,48.5,3,0,0,0,,72.7,32,0,67.7,0,
2016-03-09,18:20:00,heat,heatOff,,Home,78,73,72.6,32,48.5,3,0,0,0,,72.6,32,1,67.7,0,
2016-03-09,18:25:00,heat,heatOff,,Home,78,73,72.5,33,48.5,3,0,210,0,,72.5,33,0,67.6,0,
2016-03-09,18:30:00,heat,heatStage1On,,Home,78,73,72.8,32,46.1,11,0,120,180,,72.8,32,0,67.6,0,
2016-03-09,18:35:00,heat,heatOff,,Home,78,73,73.3,32,46.1,11,0,0,30,,73.3,32,0,67.7,0,
2016-03-09,18:40:00,heat,heatOff,,Home,78,73,73.3,32,46.1,11,0,0,0,,73.3,32,0,67.9,1,
2016-03-09,18:45:00,heat,heatOff,,Home,78,73,73.2,32,46.1,11,0,0,0,,73.2,32,0,68,1,
2016-03-09,18:50:00,heat,heatOff,,Home,78,73,73.1,32,46.1,11,0,0,0,,73.1,32,1,67.9,1,
2016-03-09,18:55:00,heat,heatOff,,Home,78,73,73,32,46.1,11,0,0,0,,73,32,1,67.9,1,
2016-03-09,19:00:00,heat,heatOff,,Home,78,73,72.9,33,45.3,11,0,0,0,,72.9,33,1,67.9,1,
2016-03-09,19:05:00,heat,heatOff,,Home,78,73,72.9,32,45.3,11,0,0,0,,72.9,32,0,67.7,0,
2016-03-09,19:10:00,heat,heatOff,,Home,78,73,72.9,32,45.3,11,0,0,0,,72.9,32,1,67.7,0,
2016-03-09,19:15:00,heat,heatOff,,Home,78,73,72.8,32,45.3,11,0,0,0,,72.8,32,1,67.6,0,
2016-03-09,19:20:00,heat,heatOff,,Home,78,73,72.7,33,45.3,11,0,0,0,,72.7,33,0,67.6,1,
2016-03-09,19:25:00,heat,heatOff,,Home,78,73,72.6,32,45.3,11,0,0,0,,72.6,32,0,67.6,1,
2016-03-09,19:30:00,heat,heatOff,,Home,78,73,72.5,32,44.7,3,0,45,0,,72.5,32,1,67.8,1,
2016-03-09,19:35:00,heat,heatStage1On,,Home,78,73,72.4,32,44.7,3,0,300,0,,72.4,32,1,67.9,1,
2016-03-09,19:40:00,heat,heatStage1On,,Home,78,73,72.8,32,44.7,3,0,60,210,,72.8,32,0,68.1,1,
2016-03-09,19:45:00,heat,heatOff,,Home,78,73,73.1,32,44.7,3,0,0,0,,73.1,32,0,68.5,1,
2016-03-09,19:50:00,heat,heatOff,,Home,78,73,72.9,32,44.7,3,0,0,0,,72.9,32,0,68.6,1,
2016-03-09,19:55:00,heat,heatOff,,Home,78,73,72.7,32,44.7,3,0,0,0,,72.7,32,0,68.7,1,
2016-03-09,20:00:00,heat,heatOff,,Home,78,73,72.6,32,44,4,0,0,0,,72.6,32,0,68.8,1,
2016-03-09,20:05:00,heat,heatOff,,Home,78,73,72.5,32,44,4,0,240,0,,72.5,32,0,68.8,1,
2016-03-09,20:10:00,heat,heatStage1On,,Home,78,73,72.8,32,44,4,0,75,210,,72.8,32,1,68.8,1,
2016-03-09,20:15:00,heat,heatOff,,Home,78,73,73.3,32,44,4,0,0,0,,73.3,32,0,68.9,1,
2016-03-09,20:20:00,heat,heatOff,,Home,78,73,73.2,32,44,4,0,0,0,,73.2,32,1,69.1,1,
2016-03-09,20:25:00,heat,heatOff,,Home,78,73,72.8,32,44,4,0,0,0,,72.8,32,1,69.2,1,
2016-03-09,20:30:00,heat,heatOff,,Home,78,73,72.7,33,42.5,12,0,0,0,,72.7,33,0,69,1,
2016-03-09,20:35:00,heat,heatOff,,Home,78,73,72.5,33,42.5,12,0,120,0,,72.5,33,1,68.8,0,
2016-03-09,20:40:00,heat,heatStage1On,,Home,78,73,72.5,32,42.5,12,0,210,90,,72.5,32,1,68.6,0,
2016-03-09,20:45:00,heat,heatOff,,Home,78,73,73,32,42.5,12,0,0,120,,73,32,1,68.6,1,
2016-03-09,20:50:00,heat,heatOff,,Home,78,73,73.1,32,42.5,12,0,0,0,,73.1,32,0,68.9,1,
2016-03-09,20:55:00,heat,heatOff,,Home,78,73,72.8,32,42.5,12,0,0,0,,72.8,32,0,68.8,0,
2016-03-09,21:00:00,heat,heatOff,,Home,78,73,72.5,32,42.2,12,0,210,0,,72.5,32,1,68.6,0,
2016-03-09,21:05:00,heat,heatStage1On,,Home,78,73,72.7,32,42.2,12,0,120,180,,72.7,32,1,68.6,0,
2016-03-09,21:10:00,heat,heatOff,,Home,78,73,73.1,32,42.2,12,0,0,30,,73.1,32,1,68.6,0,
2016-03-09,21:15:00,heat,heatOff,,Home,78,73,73,33,42.2,12,0,0,0,,73,33,1,68.7,0,
2016-03-09,21:20:00,heat,heatOff,,Home,78,73,72.7,33,42.2,12,0,0,0,,72.7,33,1,68.6,0,
2016-03-09,21:25:00,heat,heatOff,,Home,78,73,72.5,33,42.2,12,0,75,0,,72.5,33,0,68.6,0,
2016-03-09,21:30:00,heat,heatStage1On,,Home,78,73,72.5,33,41.4,11,0,255,45,,72.5,33,0,68.5,0,
2016-03-09,21:35:00,heat,heatOff,,Home,78,73,73,32,41.4,11,0,0,165,,73,32,0,68.5,0,
2016-03-09,21:40:00,heat,heatOff,,Home,78,73,73.2,32,41.4,11,0,0,0,,73.2,32,0,68.6,0,
2016-03-09,21:45:00,heat,heatOff,,Home,78,73,72.9,32,41.4,11,0,0,0,,72.9,32,0,68.7,0,
2016-03-09,21:50:00,heat,heatOff,,Home,78,73,72.5,33,41.4,11,0,105,0,,72.5,33,0,68.6,0,
2016-03-09,21:55:00,heat,heatStage1On,,Home,78,73,72.6,33,41.4,11,0,210,90,,72.6,33,0,68.6,0,
2016-03-09,22:00:00,heat,heatOff,,Home,78,73,73,32,41.2,10,0,0,120,,73,32,0,68.6,0,
2016-03-09,22:05:00,heat,heatOff,,Home,78,73,73,32,41.2,10,0,0,0,,73,32,0,68.8,0,
2016-03-09,22:10:00,heat,heatOff,,Home,78,73,72.7,34,41.2,10,0,0,0,,72.7,34,0,68.7,0,
2016-03-09,22:15:00,heat,heatOff,,Home,78,73,72.5,34,41.2,10,0,210,0,,72.5,34,0,68.6,0,
2016-03-09,22:20:00,heat,heatStage1On,,Home,78,73,72.7,33,41.2,10,0,120,180,,72.7,33,0,68.6,0,
2016-03-09,22:25:00,heat,heatOff,,Home,78,73,73.1,32,41.2,10,0,0,30,,73.1,32,0,68.7,0,
2016-03-09,22:30:00,heat,heatOff,,Home,78,73,73,32,39,6,0,0,0,,73,32,0,68.8,0,
2016-03-09,22:35:00,heat,heatOff,,Home,78,73,72.6,33,39,6,0,105,0,,72.6,33,0,68.6,0,
2016-03-09,22:40:00,heat,heatStage1On,,Home,78,73,72.5,33,39,6,0,225,75,,72.5,33,0,68.6,0,
2016-03-09,22:45:00,heat,heatOff,,Home,78,73,73,32,39,6,0,0,135,,73,32,0,68.6,0,
2016-03-09,22:50:00,heat,heatOff,,Home,78,73,73.1,32,39,6,0,0,0,,73.1,32,0,68.7,0,
2016-03-09,22:55:00,heat,heatOff,,Home,78,73,72.7,32,39,6,0,45,0,,72.7,32,0,68.8,0,
2016-03-09,23:00:00,heat,heatStage1On,,Home,78,73,72.5,32,39.8,6,0,285,15,,72.5,32,0,68.6,0,
2016-03-09,23:05:00,heat,heatOff,,Home,78,73,72.9,32,39.8,6,0,0,195,,72.9,32,1,68.6,0,
2016-03-09,23:10:00,heat,heatOff,,Home,78,73,73.1,32,39.8,6,0,0,0,,73.1,32,0,68.7,0,
2016-03-09,23:15:00,heat,heatOff,,Home,78,73,72.8,32,39.8,6,0,0,0,,72.8,32,1,68.8,0,
2016-03-09,23:20:00,heat,heatOff,,Home,78,73,72.4,33,39.8,6,0,225,0,,72.4,33,1,68.6,0,
2016-03-09,23:25:00,heat,heatStage1On,,Home,78.6,71.2,72.7,33,39.8,6,0,105,195,,72.7,33,1,68.6,0,
2016-03-09,23:30:00,heat,heatOff,,Sleep,80,67,73.1,32,35.6,5,0,0,15,,73.1,32,1,68.7,0,
2016-03-09,23:35:00,heat,heatOff,,Sleep,80,67,73,32,35.6,5,0,0,0,,73,32,0,68.8,0,
2016-03-09,23:40:00,heat,heatOff,,Sleep,80,67,72.6,33,35.6,5,0,0,0,,72.6,33,1,68.6,0,
2016-03-09,23:45:00,heat,heatOff,,Sleep,80,67,72.3,33,35.6,5,0,0,0,,72.3,33,0,68.6,0,
2016-03-09,23:50:00,heat,heatOff,,Sleep,80,67,72.2,34,35.6,5,0,0,0,,72.2,34,0,68.5,0,
2016-03-09,23:55:00,heat,heatOff,,Sleep,80,67,72.1,34,35.6,5,0,0,0,,72.1,34,0,68.3,0,
2016-03-10,00:00:00,heat,heatOff,,Sleep,80,67,72,33,32.1,5,0,0,0,,72,33,0,68.3,0,
2016-03-10,00:05:00,heat,heatOff,,Sleep,80,67,71.8,33,32.1,5,0,0,0,,71.8,33,0,68.1,0,
2016-03-10,00:10:00,heat,heatOff,,Sleep,80,67,71.6,33,32.1,5,0,0,0,,71.6,33,0,68,0,
2016-03-10,00:15:00,heat,heatOff,,Sleep,80,67,71.4,33,32.1,5,0,0,0,,71.4,33,0,67.9,0,
2016-03-10,00:20:00,heat,heatOff,,Sleep,80,67,71.2,33,32.1,5,0,0,0,,71.2,33,0,67.8,0,
2016-03-10,00:25:00,heat,heatOff,,Sleep,80,67,71,33,32.1,5,0,0,0,,71,33,0,67.6,0,
2016-03-10,00:30:00,heat,heatOff,,Sleep,80,67,70.9,33,32.1,5,0,0,0,,70.9,33,1,67.6,0,
2016-03-10,00:35:00,heat,heatOff,,Sleep,80,67,70.8,33,32.1,5,0,0,30,,70.8,33,0,67.6,0,
2016-03-10,00:40:00,heat,heatOff,,Sleep,80,67,70.9,33,32.1,5,0,0,270,,70.9,33,0,67.5,0,
2016-03-10,00:45:00,heat,heatOff,,Sleep,80,67,70.9,34,32.1,5,0,0,0,,70.9,34,0,67.4,0,
2016-03-10,00:50:00,heat,heatOff,,Sleep,80,67,70.7,34,32.1,5,0,0,0,,70.7,34,0,67.5,0,
2016-03-10,00:55:00,heat,heatOff,,Sleep,80,67,70.4,34,32.1,5,0,0,0,,70.4,34,0,67.3,0,
2016-03-10,01:00:00,heat,heatOff,,Sleep,80,67,70.2,34,32.3,5,0,0,0,,70.2,34,0,67.2,0,
2016-03-10,01:05:00,heat,heatOff,,Sleep,80,67,70,34,32.3,5,0,0,0,,70,34,0,67.2,0,
2016-03-10,01:10:00,heat,heatOff,,Sleep,80,67,70,34,32.3,5,0,0,0,,70,34,0,67.1,0,
2016-03-10,01:15:00,heat,heatOff,,Sleep,80,67,70,34,32.3,5,0,0,0,,70,34,0,67,0,
2016-03-10,01:20:00,heat,heatOff,,Sleep,80,67,69.9,34,32.3,5,0,0,0,,69.9,34,0,66.9,0,
2016-03-10,01:25:00,heat,heatOff,,Sleep,80,67,69.6,34,32.3,5,0,0,0,,69.6,34,0,66.8,0,
2016-03-10,01:30:00,heat,heatOff,,Sleep,80,67,69.4,34,31.2,9,0,0,0,,69.4,34,0,66.8,0,
2016-03-10,01:35:00,heat,heatOff,,Sleep,80,67,69.3,34,31.2,9,0,0,30,,69.3,34,0,66.7,0,
2016-03-10,01:40:00,heat,heatOff,,Sleep,80,67,69.3,34,31.2,9,0,0,270,,69.3,34,0,66.7,0,
2016-03-10,01:45:00,heat,heatOff,,Sleep,80,67,69.4,33,31.2,9,0,0,0,,69.4,33,0,66.7,0,
2016-03-10,01:50:00,heat,heatOff,,Sleep,80,67,69.2,33,31.2,9,0,0,0,,69.2,33,0,66.7,0,
2016-03-10,01:55:00,heat,heatOff,,Sleep,80,67,69,33,31.2,9,0,0,0,,69,33,0,66.6,0,
2016-03-10,02:00:00,heat,heatOff,,Sleep,80,67,68.9,33,30.7,9,0,0,0,,68.9,33,0,66.5,0,
2016-03-10,02:05:00,heat,heatOff,,Sleep,80,67,68.8,33,30.7,9,0,0,0,,68.8,33,0,66.5,0,
2016-03-10,02:10:00,heat,heatOff,,Sleep,80,67,68.7,33,30.7,9,0,0,0,,68.7,33,0,66.3,0,
2016-03-10,02:15:00,heat,heatOff,,Sleep,80,67,68.6,33,30.7,9,0,0,0,,68.6,33,0,66.3,0,
2016-03-10,02:20:00,heat,heatOff,,Sleep,80,67,68.5,33,30.7,9,0,0,0,,68.5,33,0,66.1,0,
2016-03-10,02:25:00,heat,heatOff,,Sleep,80,67,68.4,33,30.7,9,0,0,0,,68.4,33,0,66.1,0,
2016-03-10,02:30:00,heat,heatOff,,Sleep,80,67,68.4,33,31.2,10,0,0,0,,68.4,33,0,66.1,0,
